Date,DateKey,Year,Quarter,Month,MonthName,MonthIdx,Day,FiscalYear,FiscalQuarter,FiscalMonth,Weekday,IsWeekend,IsCurrentMonth,SeasonalityWeight,TrendWeight,DemandWeight
2023-08-19,20230819,2023,Q3,8,Aug,202308,19,2023,FQ2,5,Saturday,True,False,1.265,1.0116741741741742,1.2797678303303301
2023-08-20,20230820,2023,Q3,8,Aug,202308,20,2023,FQ2,5,Sunday,True,False,1.265,1.0118618618618618,1.280005255255255
2023-08-21,20230821,2023,Q3,8,Aug,202308,21,2023,FQ2,5,Monday,False,False,1.1,1.0120495495495496,1.1132545045045046
2023-08-22,20230822,2023,Q3,8,Aug,202308,22,2023,FQ2,5,Tuesday,False,False,1.1,1.0122372372372372,1.1134609609609611
2023-08-23,20230823,2023,Q3,8,Aug,202308,23,2023,FQ2,5,Wednesday,False,False,1.1,1.0124249249249249,1.1136674174174175
2023-08-24,20230824,2023,Q3,8,Aug,202308,24,2023,FQ2,5,Thursday,False,False,1.1,1.0126126126126125,1.1138738738738738
2023-08-25,20230825,2023,Q3,8,Aug,202308,25,2023,FQ2,5,Friday,False,False,1.1,1.0128003003003003,1.1140803303303304
2023-08-26,20230826,2023,Q3,8,Aug,202308,26,2023,FQ2,5,Saturday,True,False,1.265,1.012987987987988,1.2814298048048047
2023-08-27,20230827,2023,Q3,8,Aug,202308,27,2023,FQ2,5,Sunday,True,False,1.265,1.0131756756756756,1.2816672297297296
2023-08-28,20230828,2023,Q3,8,Aug,202308,28,2023,FQ2,5,Monday,False,False,1.1,1.0133633633633634,1.1146996996996998
2023-08-29,20230829,2023,Q3,8,Aug,202308,29,2023,FQ2,5,Tuesday,False,False,1.1,1.013551051051051,1.1149061561561562
2023-08-30,20230830,2023,Q3,8,Aug,202308,30,2023,FQ2,5,Wednesday,False,False,1.1,1.0137387387387387,1.1151126126126125
2023-08-31,20230831,2023,Q3,8,Aug,202308,31,2023,FQ2,5,Thursday,False,False,1.1,1.0139264264264265,1.1153190690690693
2023-09-01,20230901,2023,Q3,9,Sep,202309,1,2023,FQ2,6,Friday,False,False,1.0,1.0141141141141141,1.0141141141141141
2023-09-02,20230902,2023,Q3,9,Sep,202309,2,2023,FQ2,6,Saturday,True,False,1.15,1.0143018018018017,1.1664470720720719
2023-09-03,20230903,2023,Q3,9,Sep,202309,3,2023,FQ2,6,Sunday,True,False,1.15,1.0144894894894894,1.1666629129129127
2023-09-04,20230904,2023,Q3,9,Sep,202309,4,2023,FQ2,6,Monday,False,False,1.0,1.0146771771771772,1.0146771771771772
2023-09-05,20230905,2023,Q3,9,Sep,202309,5,2023,FQ2,6,Tuesday,False,False,1.0,1.0148648648648648,1.0148648648648648
2023-09-06,20230906,2023,Q3,9,Sep,202309,6,2023,FQ2,6,Wednesday,False,False,1.0,1.0150525525525524,1.0150525525525524
2023-09-07,20230907,2023,Q3,9,Sep,202309,7,2023,FQ2,6,Thursday,False,False,1.0,1.0152402402402403,1.0152402402402403
2023-09-08,20230908,2023,Q3,9,Sep,202309,8,2023,FQ2,6,Friday,False,False,1.0,1.015427927927928,1.015427927927928
2023-09-09,20230909,2023,Q3,9,Sep,202309,9,2023,FQ2,6,Saturday,True,False,1.15,1.0156156156156155,1.1679579579579578
2023-09-10,20230910,2023,Q3,9,Sep,202309,10,2023,FQ2,6,Sunday,True,False,1.15,1.0158033033033034,1.1681737987987988
2023-09-11,20230911,2023,Q3,9,Sep,202309,11,2023,FQ2,6,Monday,False,False,1.0,1.015990990990991,1.015990990990991
2023-09-12,20230912,2023,Q3,9,Sep,202309,12,2023,FQ2,6,Tuesday,False,False,1.0,1.0161786786786786,1.0161786786786786
2023-09-13,20230913,2023,Q3,9,Sep,202309,13,2023,FQ2,6,Wednesday,False,False,1.0,1.0163663663663662,1.0163663663663662
2023-09-14,20230914,2023,Q3,9,Sep,202309,14,2023,FQ2,6,Thursday,False,False,1.0,1.016554054054054,1.016554054054054
2023-09-15,20230915,2023,Q3,9,Sep,202309,15,2023,FQ2,6,Friday,False,False,1.0,1.0167417417417417,1.0167417417417417
2023-09-16,20230916,2023,Q3,9,Sep,202309,16,2023,FQ2,6,Saturday,True,False,1.15,1.0169294294294293,1.1694688438438436
2023-09-17,20230917,2023,Q3,9,Sep,202309,17,2023,FQ2,6,Sunday,True,False,1.15,1.0171171171171172,1.1696846846846847
2023-09-18,20230918,2023,Q3,9,Sep,202309,18,2023,FQ2,6,Monday,False,False,1.0,1.0173048048048048,1.0173048048048048
2023-09-19,20230919,2023,Q3,9,Sep,202309,19,2023,FQ2,6,Tuesday,False,False,1.0,1.0174924924924924,1.0174924924924924
2023-09-20,20230920,2023,Q3,9,Sep,202309,20,2023,FQ2,6,Wednesday,False,False,1.0,1.0176801801801802,1.0176801801801802
2023-09-21,20230921,2023,Q3,9,Sep,202309,21,2023,FQ2,6,Thursday,False,False,1.0,1.0178678678678679,1.0178678678678679
2023-09-22,20230922,2023,Q3,9,Sep,202309,22,2023,FQ2,6,Friday,False,False,1.0,1.0180555555555555,1.0180555555555555
2023-09-23,20230923,2023,Q3,9,Sep,202309,23,2023,FQ2,6,Saturday,True,False,1.15,1.0182432432432431,1.1709797297297295
2023-09-24,20230924,2023,Q3,9,Sep,202309,24,2023,FQ2,6,Sunday,True,False,1.15,1.018430930930931,1.1711955705705706
2023-09-25,20230925,2023,Q3,9,Sep,202309,25,2023,FQ2,6,Monday,False,False,1.0,1.0186186186186186,1.0186186186186186
2023-09-26,20230926,2023,Q3,9,Sep,202309,26,2023,FQ2,6,Tuesday,False,False,1.0,1.0188063063063062,1.0188063063063062
2023-09-27,20230927,2023,Q3,9,Sep,202309,27,2023,FQ2,6,Wednesday,False,False,1.0,1.018993993993994,1.018993993993994
2023-09-28,20230928,2023,Q3,9,Sep,202309,28,2023,FQ2,6,Thursday,False,False,1.0,1.0191816816816817,1.0191816816816817
2023-09-29,20230929,2023,Q3,9,Sep,202309,29,2023,FQ2,6,Friday,False,False,1.0,1.0193693693693693,1.0193693693693693
2023-09-30,20230930,2023,Q3,9,Sep,202309,30,2023,FQ2,6,Saturday,True,False,1.15,1.0195570570570571,1.1724906156156156
2023-10-01,20231001,2023,Q4,10,Oct,202310,1,2023,FQ3,7,Sunday,True,False,1.2189999999999999,1.0197447447447447,1.2430688438438438
2023-10-02,20231002,2023,Q4,10,Oct,202310,2,2023,FQ3,7,Monday,False,False,1.06,1.0199324324324324,1.0811283783783783
2023-10-03,20231003,2023,Q4,10,Oct,202310,3,2023,FQ3,7,Tuesday,False,False,1.06,1.02012012012012,1.0813273273273272
2023-10-04,20231004,2023,Q4,10,Oct,202310,4,2023,FQ3,7,Wednesday,False,False,1.06,1.0203078078078078,1.0815262762762763
2023-10-05,20231005,2023,Q4,10,Oct,202310,5,2023,FQ3,7,Thursday,False,False,1.06,1.0204954954954955,1.0817252252252252
2023-10-06,20231006,2023,Q4,10,Oct,202310,6,2023,FQ3,7,Friday,False,False,1.06,1.020683183183183,1.081924174174174
2023-10-07,20231007,2023,Q4,10,Oct,202310,7,2023,FQ3,7,Saturday,True,False,1.2189999999999999,1.020870870870871,1.2444415915915914
2023-10-08,20231008,2023,Q4,10,Oct,202310,8,2023,FQ3,7,Sunday,True,False,1.2189999999999999,1.0210585585585585,1.2446703828828827
2023-10-09,20231009,2023,Q4,10,Oct,202310,9,2023,FQ3,7,Monday,False,False,1.06,1.0212462462462462,1.082521021021021
2023-10-10,20231010,2023,Q4,10,Oct,202310,10,2023,FQ3,7,Tuesday,False,False,1.06,1.021433933933934,1.08271996996997
2023-10-11,20231011,2023,Q4,10,Oct,202310,11,2023,FQ3,7,Wednesday,False,False,1.06,1.0216216216216216,1.082918918918919
2023-10-12,20231012,2023,Q4,10,Oct,202310,12,2023,FQ3,7,Thursday,False,False,1.06,1.0218093093093092,1.083117867867868
2023-10-13,20231013,2023,Q4,10,Oct,202310,13,2023,FQ3,7,Friday,False,False,1.06,1.0219969969969969,1.0833168168168168
2023-10-14,20231014,2023,Q4,10,Oct,202310,14,2023,FQ3,7,Saturday,True,False,1.2189999999999999,1.0221846846846847,1.2460431306306305
2023-10-15,20231015,2023,Q4,10,Oct,202310,15,2023,FQ3,7,Sunday,True,False,1.2189999999999999,1.0223723723723723,1.2462719219219218
2023-10-16,20231016,2023,Q4,10,Oct,202310,16,2023,FQ3,7,Monday,False,False,1.06,1.02256006006006,1.0839136636636637
2023-10-17,20231017,2023,Q4,10,Oct,202310,17,2023,FQ3,7,Tuesday,False,False,1.06,1.0227477477477478,1.0841126126126128
2023-10-18,20231018,2023,Q4,10,Oct,202310,18,2023,FQ3,7,Wednesday,False,False,1.06,1.0229354354354354,1.0843115615615615
2023-10-19,20231019,2023,Q4,10,Oct,202310,19,2023,FQ3,7,Thursday,False,False,1.06,1.023123123123123,1.0845105105105104
2023-10-20,20231020,2023,Q4,10,Oct,202310,20,2023,FQ3,7,Friday,False,False,1.06,1.0233108108108109,1.0847094594594595
2023-10-21,20231021,2023,Q4,10,Oct,202310,21,2023,FQ3,7,Saturday,True,False,1.2189999999999999,1.0234984984984985,1.2476446696696695
2023-10-22,20231022,2023,Q4,10,Oct,202310,22,2023,FQ3,7,Sunday,True,False,1.2189999999999999,1.0236861861861861,1.2478734609609607
2023-10-23,20231023,2023,Q4,10,Oct,202310,23,2023,FQ3,7,Monday,False,False,1.06,1.0238738738738737,1.0853063063063062
2023-10-24,20231024,2023,Q4,10,Oct,202310,24,2023,FQ3,7,Tuesday,False,False,1.06,1.0240615615615616,1.0855052552552553
2023-10-25,20231025,2023,Q4,10,Oct,202310,25,2023,FQ3,7,Wednesday,False,False,1.06,1.0242492492492492,1.0857042042042042
2023-10-26,20231026,2023,Q4,10,Oct,202310,26,2023,FQ3,7,Thursday,False,False,1.06,1.0244369369369368,1.0859031531531531
2023-10-27,20231027,2023,Q4,10,Oct,202310,27,2023,FQ3,7,Friday,False,False,1.06,1.0246246246246247,1.0861021021021022
2023-10-28,20231028,2023,Q4,10,Oct,202310,28,2023,FQ3,7,Saturday,True,False,1.2189999999999999,1.0248123123123123,1.2492462087087086
2023-10-29,20231029,2023,Q4,10,Oct,202310,29,2023,FQ3,7,Sunday,True,False,1.2189999999999999,1.025,1.2494749999999997
2023-10-30,20231030,2023,Q4,10,Oct,202310,30,2023,FQ3,7,Monday,False,False,1.06,1.0251876876876875,1.086698948948949
2023-10-31,20231031,2023,Q4,10,Oct,202310,31,2023,FQ3,7,Tuesday,False,False,1.06,1.0253753753753754,1.086897897897898
2023-11-01,20231101,2023,Q4,11,Nov,202311,1,2023,FQ3,8,Wednesday,False,False,1.2,1.025563063063063,1.2306756756756756
2023-11-02,20231102,2023,Q4,11,Nov,202311,2,2023,FQ3,8,Thursday,False,False,1.2,1.0257507507507508,1.2309009009009009
2023-11-03,20231103,2023,Q4,11,Nov,202311,3,2023,FQ3,8,Friday,False,False,1.2,1.0259384384384385,1.2311261261261262
2023-11-04,20231104,2023,Q4,11,Nov,202311,4,2023,FQ3,8,Saturday,True,False,1.38,1.026126126126126,1.4160540540540538
2023-11-05,20231105,2023,Q4,11,Nov,202311,5,2023,FQ3,8,Sunday,True,False,1.38,1.0263138138138137,1.4163130630630627
2023-11-06,20231106,2023,Q4,11,Nov,202311,6,2023,FQ3,8,Monday,False,False,1.2,1.0265015015015015,1.2318018018018018
2023-11-07,20231107,2023,Q4,11,Nov,202311,7,2023,FQ3,8,Tuesday,False,False,1.2,1.0266891891891892,1.232027027027027
2023-11-08,20231108,2023,Q4,11,Nov,202311,8,2023,FQ3,8,Wednesday,False,False,1.2,1.0268768768768768,1.232252252252252
2023-11-09,20231109,2023,Q4,11,Nov,202311,9,2023,FQ3,8,Thursday,False,False,1.2,1.0270645645645646,1.2324774774774776
2023-11-10,20231110,2023,Q4,11,Nov,202311,10,2023,FQ3,8,Friday,False,False,1.2,1.0272522522522523,1.2327027027027027
2023-11-11,20231111,2023,Q4,11,Nov,202311,11,2023,FQ3,8,Saturday,True,False,1.38,1.0274399399399399,1.4178671171171169
2023-11-12,20231112,2023,Q4,11,Nov,202311,12,2023,FQ3,8,Sunday,True,False,1.38,1.0276276276276275,1.4181261261261258
2023-11-13,20231113,2023,Q4,11,Nov,202311,13,2023,FQ3,8,Monday,False,False,1.2,1.0278153153153153,1.2333783783783783
2023-11-14,20231114,2023,Q4,11,Nov,202311,14,2023,FQ3,8,Tuesday,False,False,1.2,1.028003003003003,1.2336036036036035
2023-11-15,20231115,2023,Q4,11,Nov,202311,15,2023,FQ3,8,Wednesday,False,False,1.2,1.0281906906906906,1.2338288288288286
2023-11-16,20231116,2023,Q4,11,Nov,202311,16,2023,FQ3,8,Thursday,False,False,1.2,1.0283783783783784,1.234054054054054
2023-11-17,20231117,2023,Q4,11,Nov,202311,17,2023,FQ3,8,Friday,False,False,1.2,1.028566066066066,1.2342792792792792
2023-11-18,20231118,2023,Q4,11,Nov,202311,18,2023,FQ3,8,Saturday,True,False,1.38,1.0287537537537537,1.41968018018018
2023-11-19,20231119,2023,Q4,11,Nov,202311,19,2023,FQ3,8,Sunday,True,False,1.38,1.0289414414414413,1.4199391891891888
2023-11-20,20231120,2023,Q4,11,Nov,202311,20,2023,FQ3,8,Monday,False,False,1.2,1.0291291291291291,1.234954954954955
2023-11-21,20231121,2023,Q4,11,Nov,202311,21,2023,FQ3,8,Tuesday,False,False,1.2,1.0293168168168167,1.23518018018018
2023-11-22,20231122,2023,Q4,11,Nov,202311,22,2023,FQ3,8,Wednesday,False,False,1.2,1.0295045045045046,1.2354054054054056
2023-11-23,20231123,2023,Q4,11,Nov,202311,23,2023,FQ3,8,Thursday,False,False,1.2,1.0296921921921922,1.2356306306306306
2023-11-24,20231124,2023,Q4,11,Nov,202311,24,2023,FQ3,8,Friday,False,False,1.2,1.0298798798798798,1.2358558558558557
2023-11-25,20231125,2023,Q4,11,Nov,202311,25,2023,FQ3,8,Saturday,True,False,1.38,1.0300675675675675,1.421493243243243
2023-11-26,20231126,2023,Q4,11,Nov,202311,26,2023,FQ3,8,Sunday,True,False,1.38,1.0302552552552553,1.421752252252252
2023-11-27,20231127,2023,Q4,11,Nov,202311,27,2023,FQ3,8,Monday,False,False,1.2,1.030442942942943,1.2365315315315315
2023-11-28,20231128,2023,Q4,11,Nov,202311,28,2023,FQ3,8,Tuesday,False,False,1.2,1.0306306306306305,1.2367567567567566
2023-11-29,20231129,2023,Q4,11,Nov,202311,29,2023,FQ3,8,Wednesday,False,False,1.2,1.0308183183183184,1.236981981981982
2023-11-30,20231130,2023,Q4,11,Nov,202311,30,2023,FQ3,8,Thursday,False,False,1.2,1.031006006006006,1.2372072072072071
2023-12-01,20231201,2023,Q4,12,Dec,202312,1,2023,FQ3,9,Friday,False,False,1.35,1.0311936936936936,1.3921114864864865
2023-12-02,20231202,2023,Q4,12,Dec,202312,2,2023,FQ3,9,Saturday,True,False,1.5525,1.0313813813813812,1.6012195945945944
2023-12-03,20231203,2023,Q4,12,Dec,202312,3,2023,FQ3,9,Sunday,True,False,1.5525,1.031569069069069,1.6015109797297298
2023-12-04,20231204,2023,Q4,12,Dec,202312,4,2023,FQ3,9,Monday,False,False,1.35,1.0317567567567567,1.3928716216216217
2023-12-05,20231205,2023,Q4,12,Dec,202312,5,2023,FQ3,9,Tuesday,False,False,1.35,1.0319444444444443,1.393125
2023-12-06,20231206,2023,Q4,12,Dec,202312,6,2023,FQ3,9,Wednesday,False,False,1.35,1.0321321321321322,1.3933783783783786
2023-12-07,20231207,2023,Q4,12,Dec,202312,7,2023,FQ3,9,Thursday,False,False,1.35,1.0323198198198198,1.3936317567567569
2023-12-08,20231208,2023,Q4,12,Dec,202312,8,2023,FQ3,9,Friday,False,False,1.35,1.0325075075075074,1.3938851351351351
2023-12-09,20231209,2023,Q4,12,Dec,202312,9,2023,FQ3,9,Saturday,True,False,1.5525,1.032695195195195,1.6032592905405403
2023-12-10,20231210,2023,Q4,12,Dec,202312,10,2023,FQ3,9,Sunday,True,False,1.5525,1.0328828828828829,1.6035506756756757
2023-12-11,20231211,2023,Q4,12,Dec,202312,11,2023,FQ3,9,Monday,False,False,1.35,1.0330705705705705,1.3946452702702703
2023-12-12,20231212,2023,Q4,12,Dec,202312,12,2023,FQ3,9,Tuesday,False,False,1.35,1.0332582582582583,1.3948986486486488
2023-12-13,20231213,2023,Q4,12,Dec,202312,13,2023,FQ3,9,Wednesday,False,False,1.35,1.033445945945946,1.3951520270270272
2023-12-14,20231214,2023,Q4,12,Dec,202312,14,2023,FQ3,9,Thursday,False,False,1.35,1.0336336336336336,1.3954054054054055
2023-12-15,20231215,2023,Q4,12,Dec,202312,15,2023,FQ3,9,Friday,False,False,1.35,1.0338213213213212,1.3956587837837837
2023-12-16,20231216,2023,Q4,12,Dec,202312,16,2023,FQ3,9,Saturday,True,False,1.5525,1.034009009009009,1.6052989864864866
2023-12-17,20231217,2023,Q4,12,Dec,202312,17,2023,FQ3,9,Sunday,True,False,1.5525,1.0341966966966967,1.6055903716216215
2023-12-18,20231218,2023,Q4,12,Dec,202312,18,2023,FQ3,9,Monday,False,False,1.35,1.0343843843843843,1.396418918918919
2023-12-19,20231219,2023,Q4,12,Dec,202312,19,2023,FQ3,9,Tuesday,False,False,1.35,1.0345720720720721,1.3966722972972976
2023-12-20,20231220,2023,Q4,12,Dec,202312,20,2023,FQ3,9,Wednesday,False,False,1.35,1.0347597597597598,1.3969256756756758
2023-12-21,20231221,2023,Q4,12,Dec,202312,21,2023,FQ3,9,Thursday,False,False,1.35,1.0349474474474474,1.397179054054054
2023-12-22,20231222,2023,Q4,12,Dec,202312,22,2023,FQ3,9,Friday,False,False,1.35,1.035135135135135,1.3974324324324323
2023-12-23,20231223,2023,Q4,12,Dec,202312,23,2023,FQ3,9,Saturday,True,False,1.5525,1.0353228228228228,1.6073386824324325
2023-12-24,20231224,2023,Q4,12,Dec,202312,24,2023,FQ3,9,Sunday,True,False,1.5525,1.0355105105105105,1.6076300675675674
2023-12-25,20231225,2023,Q4,12,Dec,202312,25,2023,FQ3,9,Monday,False,False,1.35,1.035698198198198,1.3981925675675675
2023-12-26,20231226,2023,Q4,12,Dec,202312,26,2023,FQ3,9,Tuesday,False,False,1.35,1.035885885885886,1.3984459459459462
2023-12-27,20231227,2023,Q4,12,Dec,202312,27,2023,FQ3,9,Wednesday,False,False,1.35,1.0360735735735735,1.3986993243243244
2023-12-28,20231228,2023,Q4,12,Dec,202312,28,2023,FQ3,9,Thursday,False,False,1.35,1.0362612612612612,1.3989527027027027
2023-12-29,20231229,2023,Q4,12,Dec,202312,29,2023,FQ3,9,Friday,False,False,1.35,1.0364489489489488,1.399206081081081
2023-12-30,20231230,2023,Q4,12,Dec,202312,30,2023,FQ3,9,Saturday,True,False,1.5525,1.0366366366366366,1.6093783783783784
2023-12-31,20231231,2023,Q4,12,Dec,202312,31,2023,FQ3,9,Sunday,True,False,1.5525,1.0368243243243243,1.6096697635135133
2024-01-01,20240101,2024,Q1,1,Jan,202401,1,2023,FQ4,10,Monday,False,False,0.9,1.037012012012012,0.9333108108108109
2024-01-02,20240102,2024,Q1,1,Jan,202401,2,2023,FQ4,10,Tuesday,False,False,0.9,1.0371996996996997,0.9334797297297298
2024-01-03,20240103,2024,Q1,1,Jan,202401,3,2023,FQ4,10,Wednesday,False,False,0.9,1.0373873873873873,0.9336486486486486
2024-01-04,20240104,2024,Q1,1,Jan,202401,4,2023,FQ4,10,Thursday,False,False,0.9,1.037575075075075,0.9338175675675675
2024-01-05,20240105,2024,Q1,1,Jan,202401,5,2023,FQ4,10,Friday,False,False,0.9,1.0377627627627628,0.9339864864864865
2024-01-06,20240106,2024,Q1,1,Jan,202401,6,2023,FQ4,10,Saturday,True,False,1.035,1.0379504504504504,1.0742787162162162
2024-01-07,20240107,2024,Q1,1,Jan,202401,7,2023,FQ4,10,Sunday,True,False,1.035,1.038138138138138,1.0744729729729727
2024-01-08,20240108,2024,Q1,1,Jan,202401,8,2023,FQ4,10,Monday,False,False,0.9,1.0383258258258259,0.9344932432432433
2024-01-09,20240109,2024,Q1,1,Jan,202401,9,2023,FQ4,10,Tuesday,False,False,0.9,1.0385135135135135,0.9346621621621621
2024-01-10,20240110,2024,Q1,1,Jan,202401,10,2023,FQ4,10,Wednesday,False,False,0.9,1.0387012012012011,0.934831081081081
2024-01-11,20240111,2024,Q1,1,Jan,202401,11,2023,FQ4,10,Thursday,False,False,0.9,1.0388888888888888,0.9349999999999999
2024-01-12,20240112,2024,Q1,1,Jan,202401,12,2023,FQ4,10,Friday,False,False,0.9,1.0390765765765766,0.935168918918919
2024-01-13,20240113,2024,Q1,1,Jan,202401,13,2023,FQ4,10,Saturday,True,False,1.035,1.0392642642642642,1.0756385135135134
2024-01-14,20240114,2024,Q1,1,Jan,202401,14,2023,FQ4,10,Sunday,True,False,1.035,1.0394519519519518,1.0758327702702701
2024-01-15,20240115,2024,Q1,1,Jan,202401,15,2023,FQ4,10,Monday,False,False,0.9,1.0396396396396397,0.9356756756756758
2024-01-16,20240116,2024,Q1,1,Jan,202401,16,2023,FQ4,10,Tuesday,False,False,0.9,1.0398273273273273,0.9358445945945946
2024-01-17,20240117,2024,Q1,1,Jan,202401,17,2023,FQ4,10,Wednesday,False,False,0.9,1.040015015015015,0.9360135135135135
2024-01-18,20240118,2024,Q1,1,Jan,202401,18,2023,FQ4,10,Thursday,False,False,0.9,1.0402027027027025,0.9361824324324323
2024-01-19,20240119,2024,Q1,1,Jan,202401,19,2023,FQ4,10,Friday,False,False,0.9,1.0403903903903904,0.9363513513513514
2024-01-20,20240120,2024,Q1,1,Jan,202401,20,2023,FQ4,10,Saturday,True,False,1.035,1.040578078078078,1.0769983108108105
2024-01-21,20240121,2024,Q1,1,Jan,202401,21,2023,FQ4,10,Sunday,True,False,1.035,1.0407657657657658,1.0771925675675675
2024-01-22,20240122,2024,Q1,1,Jan,202401,22,2023,FQ4,10,Monday,False,False,0.9,1.0409534534534535,0.9368581081081081
2024-01-23,20240123,2024,Q1,1,Jan,202401,23,2023,FQ4,10,Tuesday,False,False,0.9,1.041141141141141,0.937027027027027
2024-01-24,20240124,2024,Q1,1,Jan,202401,24,2023,FQ4,10,Wednesday,False,False,0.9,1.0413288288288287,0.9371959459459459
2024-01-25,20240125,2024,Q1,1,Jan,202401,25,2023,FQ4,10,Thursday,False,False,0.9,1.0415165165165166,0.9373648648648649
2024-01-26,20240126,2024,Q1,1,Jan,202401,26,2023,FQ4,10,Friday,False,False,0.9,1.0417042042042042,0.9375337837837838
2024-01-27,20240127,2024,Q1,1,Jan,202401,27,2023,FQ4,10,Saturday,True,False,1.035,1.0418918918918918,1.078358108108108
2024-01-28,20240128,2024,Q1,1,Jan,202401,28,2023,FQ4,10,Sunday,True,False,1.035,1.0420795795795796,1.078552364864865
2024-01-29,20240129,2024,Q1,1,Jan,202401,29,2023,FQ4,10,Monday,False,False,0.9,1.0422672672672673,0.9380405405405405
2024-01-30,20240130,2024,Q1,1,Jan,202401,30,2023,FQ4,10,Tuesday,False,False,0.9,1.0424549549549549,0.9382094594594594
2024-01-31,20240131,2024,Q1,1,Jan,202401,31,2023,FQ4,10,Wednesday,False,False,0.9,1.0426426426426425,0.9383783783783782
2024-02-01,20240201,2024,Q1,2,Feb,202402,1,2023,FQ4,11,Thursday,False,False,0.92,1.0428303303303303,0.959403903903904
2024-02-02,20240202,2024,Q1,2,Feb,202402,2,2023,FQ4,11,Friday,False,False,0.92,1.043018018018018,0.9595765765765766
2024-02-03,20240203,2024,Q1,2,Feb,202402,3,2023,FQ4,11,Saturday,True,False,1.058,1.0432057057057056,1.1037116366366366
2024-02-04,20240204,2024,Q1,2,Feb,202402,4,2023,FQ4,11,Sunday,True,False,1.058,1.0433933933933934,1.1039102102102103
2024-02-05,20240205,2024,Q1,2,Feb,202402,5,2023,FQ4,11,Monday,False,False,0.92,1.043581081081081,0.9600945945945946
2024-02-06,20240206,2024,Q1,2,Feb,202402,6,2023,FQ4,11,Tuesday,False,False,0.92,1.0437687687687687,0.9602672672672672
2024-02-07,20240207,2024,Q1,2,Feb,202402,7,2023,FQ4,11,Wednesday,False,False,0.92,1.0439564564564563,0.9604399399399398
2024-02-08,20240208,2024,Q1,2,Feb,202402,8,2023,FQ4,11,Thursday,False,False,0.92,1.0441441441441441,0.9606126126126127
2024-02-09,20240209,2024,Q1,2,Feb,202402,9,2023,FQ4,11,Friday,False,False,0.92,1.0443318318318318,0.9607852852852853
2024-02-10,20240210,2024,Q1,2,Feb,202402,10,2023,FQ4,11,Saturday,True,False,1.058,1.0445195195195196,1.1051016516516519
2024-02-11,20240211,2024,Q1,2,Feb,202402,11,2023,FQ4,11,Sunday,True,False,1.058,1.0447072072072072,1.1053002252252253
2024-02-12,20240212,2024,Q1,2,Feb,202402,12,2023,FQ4,11,Monday,False,False,0.92,1.0448948948948948,0.9613033033033033
2024-02-13,20240213,2024,Q1,2,Feb,202402,13,2023,FQ4,11,Tuesday,False,False,0.92,1.0450825825825825,0.9614759759759759
2024-02-14,20240214,2024,Q1,2,Feb,202402,14,2023,FQ4,11,Wednesday,False,False,0.92,1.0452702702702703,0.9616486486486487
2024-02-15,20240215,2024,Q1,2,Feb,202402,15,2023,FQ4,11,Thursday,False,False,0.92,1.045457957957958,0.9618213213213214
2024-02-16,20240216,2024,Q1,2,Feb,202402,16,2023,FQ4,11,Friday,False,False,0.92,1.0456456456456455,0.961993993993994
2024-02-17,20240217,2024,Q1,2,Feb,202402,17,2023,FQ4,11,Saturday,True,False,1.058,1.0458333333333334,1.1064916666666669
2024-02-18,20240218,2024,Q1,2,Feb,202402,18,2023,FQ4,11,Sunday,True,False,1.058,1.046021021021021,1.1066902402402403
2024-02-19,20240219,2024,Q1,2,Feb,202402,19,2023,FQ4,11,Monday,False,False,0.92,1.0462087087087086,0.962512012012012
2024-02-20,20240220,2024,Q1,2,Feb,202402,20,2023,FQ4,11,Tuesday,False,False,0.92,1.0463963963963963,0.9626846846846846
2024-02-21,20240221,2024,Q1,2,Feb,202402,21,2023,FQ4,11,Wednesday,False,False,0.92,1.046584084084084,0.9628573573573574
2024-02-22,20240222,2024,Q1,2,Feb,202402,22,2023,FQ4,11,Thursday,False,False,0.92,1.0467717717717717,0.9630300300300301
2024-02-23,20240223,2024,Q1,2,Feb,202402,23,2023,FQ4,11,Friday,False,False,0.92,1.0469594594594593,0.9632027027027026
2024-02-24,20240224,2024,Q1,2,Feb,202402,24,2023,FQ4,11,Saturday,True,False,1.058,1.0471471471471472,1.1078816816816819
2024-02-25,20240225,2024,Q1,2,Feb,202402,25,2023,FQ4,11,Sunday,True,False,1.058,1.0473348348348348,1.1080802552552553
2024-02-26,20240226,2024,Q1,2,Feb,202402,26,2023,FQ4,11,Monday,False,False,0.92,1.0475225225225224,0.9637207207207207
2024-02-27,20240227,2024,Q1,2,Feb,202402,27,2023,FQ4,11,Tuesday,False,False,0.92,1.04771021021021,0.9638933933933933
2024-02-28,20240228,2024,Q1,2,Feb,202402,28,2023,FQ4,11,Wednesday,False,False,0.92,1.047897897897898,0.9640660660660662
2024-02-29,20240229,2024,Q1,2,Feb,202402,29,2023,FQ4,11,Thursday,False,False,0.92,1.0480855855855855,0.9642387387387387
2024-03-01,20240301,2024,Q1,3,Mar,202403,1,2023,FQ4,12,Friday,False,False,1.0,1.0482732732732734,1.0482732732732734
2024-03-02,20240302,2024,Q1,3,Mar,202403,2,2023,FQ4,12,Saturday,True,False,1.15,1.048460960960961,1.205730105105105
2024-03-03,20240303,2024,Q1,3,Mar,202403,3,2023,FQ4,12,Sunday,True,False,1.15,1.0486486486486486,1.2059459459459458
