SubscriptionID,CustomerID,StartDate,EndDate,Plan,IsTrial,MonthlyPrice
12023,16309,2023-07-12,2023-11-11,Standard,True,30.0
12024,29020,2024-05-17,2024-10-16,Basic,False,15.0
12025,24801,2022-08-06,2022-12-05,Basic,False,15.0
12026,20973,2024-07-18,2024-10-17,Basic,False,15.0
12027,13985,2025-07-05,,Standard,False,30.0
12028,19136,2025-07-07,,Basic,False,15.0
12029,17756,2024-04-04,2024-11-03,Premium,False,60.0
12030,26175,2023-12-28,2024-07-27,Standard,False,30.0
12031,22724,2023-09-19,2024-07-18,Premium,False,60.0
12032,23527,2023-10-17,2024-04-16,Standard,True,30.0
12033,19484,2024-03-09,,Basic,False,15.0
12034,14324,2023-09-18,2025-07-17,Standard,False,30.0
12035,23382,2023-09-06,2024-11-05,Standard,False,30.0
12036,8347,2023-03-01,2024-09-30,Standard,False,30.0
12037,10945,2024-07-29,,Standard,True,30.0
12038,28810,2025-03-28,2025-07-27,Standard,False,30.0
12039,2994,2022-03-01,2023-07-31,Basic,True,15.0
12040,8752,2025-07-15,,Standard,False,30.0
12041,9893,2024-09-27,2025-04-26,Basic,False,15.0
12042,3107,2022-01-17,2025-01-16,Basic,False,15.0
12043,29422,2022-06-10,2025-02-09,Standard,False,30.0
12044,6061,2025-06-10,,Standard,False,30.0
12045,18847,2024-07-21,2025-06-20,Premium,False,60.0
12046,10907,2022-04-12,2022-05-11,Basic,False,15.0
12047,11834,2023-05-11,2023-11-10,Basic,True,15.0
12048,28050,2025-04-11,2025-08-10,Basic,False,15.0
12049,3600,2025-03-05,2025-07-04,Standard,False,30.0
12050,8593,2022-10-18,2023-02-17,Basic,True,15.0
12051,13217,2023-09-02,2024-12-01,Premium,False,60.0
12052,9397,2024-11-01,2025-03-31,Basic,False,15.0
12053,20627,2024-08-09,2025-02-08,Standard,False,30.0
12054,18107,2022-06-10,2022-10-09,Standard,False,30.0
12055,7186,2024-04-16,,Standard,True,30.0
12056,11973,2022-02-14,2022-05-13,Basic,False,15.0
12057,23475,2023-06-13,2025-01-12,Basic,False,15.0
12058,16228,2023-12-27,2024-08-26,Standard,False,30.0
12059,3441,2022-03-15,2024-05-14,Basic,False,15.0
12060,23897,2025-02-17,,Basic,False,15.0
12061,9641,2023-08-20,2024-10-19,Premium,False,60.0
12062,2821,2023-08-10,2024-07-09,Standard,False,30.0
12063,809,2022-06-24,2022-11-23,Basic,False,15.0
12064,28249,2023-11-11,,Basic,False,15.0
12065,17597,2022-05-22,2022-09-21,Basic,False,15.0
12066,27168,2022-08-21,2023-11-20,Premium,True,60.0
12067,6383,2025-02-04,,Basic,False,15.0
12068,27309,2024-08-04,,Standard,True,30.0
12069,17649,2024-04-17,2024-10-16,Basic,False,15.0
12070,9671,2023-12-16,2024-03-15,Basic,False,15.0
12071,3333,2023-11-08,2024-04-07,Basic,True,15.0
12072,19476,2025-07-01,,Premium,False,60.0
12073,26190,2025-08-16,,Premium,False,60.0
12074,21723,2023-07-14,2024-02-13,Basic,False,15.0
12075,24558,2022-01-25,2022-02-24,Basic,False,15.0
12076,5568,2025-05-13,,Basic,False,15.0
12077,18,2023-04-17,2023-11-16,Basic,False,15.0
12078,137,2025-05-30,,Basic,False,15.0
12079,8164,2024-01-18,2024-07-17,Standard,True,30.0
12080,9980,2025-07-16,,Standard,False,30.0
12081,17684,2023-12-22,,Standard,False,30.0
12082,18487,2023-09-13,2024-01-12,Basic,False,15.0
12083,17393,2025-05-28,,Standard,False,30.0
12084,2710,2024-09-20,2025-02-19,Standard,False,30.0
12085,10414,2025-02-14,,Standard,False,30.0
12086,990,2022-05-05,2022-12-04,Standard,False,30.0
12087,6490,2024-05-10,2025-07-09,Standard,False,30.0
12088,23106,2024-07-18,2024-08-17,Basic,False,15.0
12089,18276,2022-07-27,2023-07-26,Standard,False,30.0
12090,25693,2023-03-19,2025-05-18,Basic,True,15.0
12091,25026,2025-04-20,,Standard,False,30.0
12092,12045,2022-12-07,,Standard,False,30.0
12093,17113,2024-11-30,,Basic,True,15.0
12094,26506,2022-02-14,2022-08-13,Standard,False,30.0
12095,15891,2022-10-05,2022-12-04,Basic,False,15.0
12096,15854,2022-03-29,2022-04-28,Basic,False,15.0
12097,11855,2023-08-12,2024-03-11,Standard,False,30.0
12098,27047,2022-11-04,2025-06-03,Standard,True,30.0
12099,26838,2023-01-15,2024-03-14,Premium,False,60.0
12100,7849,2023-12-15,2024-07-14,Standard,False,30.0
12101,5440,2023-12-28,2024-04-27,Standard,False,30.0
12102,25259,2022-11-17,2023-11-16,Standard,False,30.0
12103,1927,2025-02-27,,Standard,True,30.0
12104,22109,2023-05-09,,Standard,False,30.0
12105,14919,2023-07-06,2024-06-05,Standard,False,30.0
12106,11272,2025-04-26,,Basic,False,15.0
12107,15012,2023-09-12,2023-11-11,Basic,False,15.0
12108,29408,2022-11-21,,Basic,False,15.0
12109,24618,2022-05-21,2023-01-20,Basic,False,15.0
12110,20666,2024-07-15,2025-03-14,Standard,False,30.0
12111,15795,2022-10-20,2023-06-19,Standard,False,30.0
12112,26515,2024-12-17,,Standard,False,30.0
12113,11971,2025-04-22,,Standard,True,30.0
12114,7876,2023-12-18,,Standard,False,30.0
12115,7065,2024-04-01,2025-03-31,Standard,True,30.0
12116,12899,2022-05-04,2023-04-03,Standard,True,30.0
12117,20823,2024-07-07,2025-02-06,Standard,False,30.0
12118,3586,2025-05-17,,Basic,False,15.0
12119,16961,2022-01-02,2022-06-01,Standard,True,30.0
12120,23322,2022-11-20,,Basic,False,15.0
12121,15042,2023-05-01,2025-04-30,Standard,True,30.0
12122,7496,2025-01-11,,Basic,False,15.0
12123,10476,2022-06-21,2022-12-20,Basic,False,15.0
12124,1323,2023-09-29,2025-04-28,Basic,False,15.0
12125,25475,2022-10-11,2023-07-10,Basic,True,15.0
12126,8968,2025-05-16,,Basic,False,15.0
12127,2454,2022-11-12,2023-07-11,Standard,False,30.0
12128,27164,2023-04-04,2025-05-03,Premium,False,60.0
12129,22760,2024-02-16,2024-09-15,Premium,False,60.0
12130,6663,2022-05-13,2022-10-12,Standard,False,30.0
12131,19527,2023-09-08,2025-03-07,Standard,False,30.0
12132,21998,2023-04-07,2024-10-06,Standard,False,30.0
12133,2693,2025-03-22,,Basic,False,15.0
12134,3865,2024-12-16,2025-02-15,Basic,True,15.0
12135,14931,2025-06-02,,Premium,False,60.0
12136,17602,2023-02-13,2023-06-12,Basic,False,15.0
12137,8046,2025-01-06,,Standard,False,30.0
12138,3424,2025-01-16,,Standard,False,30.0
12139,27840,2022-07-03,2024-02-02,Basic,False,15.0
12140,27475,2023-12-09,2024-05-08,Standard,False,30.0
12141,21036,2025-07-25,,Basic,True,15.0
12142,26662,2025-01-29,,Basic,False,15.0
12143,2211,2024-07-05,,Standard,False,30.0
12144,29712,2023-12-23,2024-09-22,Standard,False,30.0
12145,6293,2024-09-07,,Standard,False,30.0
12146,6673,2024-12-21,2025-07-20,Premium,False,60.0
12147,23476,2023-12-02,2024-01-01,Basic,False,15.0
12148,14803,2024-10-18,2024-11-17,Basic,True,15.0
12149,5948,2022-08-26,2023-05-25,Basic,False,15.0
12150,9819,2023-07-26,2023-12-25,Standard,False,30.0
12151,12331,2022-04-05,2024-01-04,Standard,False,30.0
12152,20285,2024-11-16,,Standard,False,30.0
12153,11860,2022-11-15,2023-04-14,Standard,False,30.0
12154,3078,2022-09-10,2023-08-09,Basic,True,15.0
12155,22643,2023-09-23,2024-09-22,Basic,False,15.0
12156,24820,2024-01-21,,Basic,False,15.0
12157,29728,2022-09-11,2022-11-10,Basic,False,15.0
12158,24181,2023-06-15,2023-09-14,Basic,False,15.0
12159,27056,2024-03-26,2024-10-25,Premium,False,60.0
12160,15695,2022-05-29,2023-06-28,Basic,False,15.0
12161,834,2023-04-13,,Basic,False,15.0
12162,26487,2023-01-16,2023-07-15,Standard,False,30.0
12163,26130,2024-09-22,,Basic,False,15.0
12164,2120,2022-09-11,2023-12-10,Basic,False,15.0
12165,21869,2023-12-03,2024-08-02,Premium,True,60.0
12166,4135,2023-04-27,2024-03-26,Basic,False,15.0
12167,12047,2024-09-24,2024-11-23,Basic,False,15.0
12168,4999,2025-07-14,,Standard,False,30.0
12169,2854,2025-03-17,,Basic,True,15.0
12170,4801,2023-12-26,,Basic,False,15.0
12171,11238,2025-03-05,,Standard,False,30.0
12172,14655,2024-09-07,2025-03-06,Standard,False,30.0
12173,13543,2022-10-19,2024-01-18,Basic,True,15.0
12174,4412,2024-08-15,2025-08-14,Standard,True,30.0
12175,16583,2024-04-02,2024-10-01,Basic,False,15.0
12176,17977,2022-11-05,2023-02-04,Basic,False,15.0
12177,6860,2025-07-26,,Standard,False,30.0
12178,20458,2025-01-07,2025-07-06,Basic,False,15.0
12179,26226,2024-11-19,,Premium,True,60.0
12180,4776,2025-07-30,,Basic,True,15.0
12181,8473,2025-08-12,,Basic,False,15.0
12182,25805,2023-11-12,2024-08-11,Basic,False,15.0
12183,382,2023-12-15,,Standard,False,30.0
12184,22519,2025-02-24,,Standard,False,30.0
12185,15513,2024-06-05,2025-08-04,Premium,False,60.0
12186,10212,2022-05-10,2023-01-09,Standard,False,30.0
12187,17836,2024-08-15,,Standard,False,30.0
12188,20375,2023-11-08,2024-06-07,Standard,False,30.0
12189,1284,2022-04-10,2022-10-09,Standard,False,30.0
12190,11191,2025-05-18,,Basic,True,15.0
12191,28299,2022-12-11,2023-07-10,Standard,True,30.0
12192,7528,2025-07-02,,Standard,False,30.0
12193,9723,2023-12-11,2024-05-10,Standard,False,30.0
12194,28975,2024-06-19,2025-02-18,Basic,False,15.0
12195,12669,2023-01-20,2024-05-19,Basic,False,15.0
12196,19080,2025-08-10,,Basic,True,15.0
12197,29587,2022-03-22,2023-03-21,Standard,False,30.0
12198,28311,2025-03-13,,Premium,True,60.0
12199,17417,2022-04-22,2022-10-21,Basic,False,15.0
12200,3923,2025-05-09,2025-07-08,Basic,False,15.0
12201,16667,2025-05-11,,Basic,False,15.0
12202,16822,2023-06-22,2024-03-21,Standard,True,30.0
12203,24298,2024-04-22,2024-09-21,Standard,False,30.0
12204,7062,2025-03-03,,Standard,False,30.0
12205,22018,2023-04-12,2024-01-11,Premium,False,60.0
12206,13025,2022-07-22,2022-11-21,Standard,False,30.0
12207,11216,2025-05-20,,Basic,False,15.0
12208,23690,2022-05-03,2023-03-02,Basic,False,15.0
12209,9752,2022-07-25,2023-02-24,Standard,False,30.0
12210,21224,2022-09-29,2023-09-28,Premium,False,60.0
12211,29925,2024-05-16,2024-12-15,Standard,True,30.0
12212,3324,2023-04-15,2025-04-14,Standard,True,30.0
12213,15754,2024-02-24,2024-05-23,Basic,True,15.0
12214,16516,2024-12-01,2025-01-31,Basic,False,15.0
12215,23288,2024-04-28,2024-12-27,Standard,False,30.0
12216,27214,2025-05-14,,Basic,True,15.0
12217,24263,2022-06-11,2023-06-10,Standard,False,30.0
12218,21798,2025-05-31,,Basic,True,15.0
12219,16767,2023-11-23,2025-05-22,Basic,True,15.0
12220,17474,2022-04-07,2023-02-06,Basic,False,15.0
12221,12693,2025-04-16,,Standard,False,30.0
12222,7566,2022-06-30,2023-06-29,Standard,True,30.0
12223,21386,2024-07-22,2024-08-21,Basic,False,15.0
12224,716,2023-02-21,2023-04-20,Basic,False,15.0
12225,28902,2022-06-18,2022-11-17,Basic,False,15.0
12226,22218,2025-02-15,,Standard,False,30.0
12227,21174,2023-09-08,2024-01-07,Basic,True,15.0
12228,26638,2024-05-18,,Premium,False,60.0
12229,21985,2024-09-02,2025-01-01,Basic,False,15.0
12230,16857,2024-02-17,2024-09-16,Standard,False,30.0
12231,24338,2024-11-30,,Standard,False,30.0
12232,5944,2023-12-09,,Premium,False,60.0
12233,10980,2023-08-23,2023-09-22,Basic,False,15.0
12234,10975,2024-10-31,,Standard,False,30.0
12235,8599,2022-11-12,2023-07-11,Standard,False,30.0
12236,10163,2025-06-20,,Standard,False,30.0
12237,6325,2023-03-18,,Premium,False,60.0
12238,22502,2022-03-09,2023-07-08,Standard,False,30.0
12239,27046,2024-02-02,,Standard,False,30.0
12240,28036,2023-03-21,2023-08-20,Basic,True,15.0
12241,6889,2022-08-31,2023-04-29,Premium,False,60.0
12242,27247,2024-12-04,,Standard,False,30.0
12243,4648,2024-04-09,2025-03-08,Standard,False,30.0
12244,23532,2024-04-13,,Basic,False,15.0
12245,22292,2023-12-25,2025-08-24,Basic,True,15.0
12246,2634,2024-06-20,2024-11-19,Basic,False,15.0
12247,23699,2025-05-28,,Premium,False,60.0
12248,24540,2023-05-01,2024-02-29,Premium,False,60.0
12249,11354,2024-06-08,2024-09-07,Basic,False,15.0
12250,89,2024-12-04,2025-06-03,Basic,True,15.0
12251,3678,2022-11-05,2024-08-04,Standard,False,30.0
12252,2881,2024-10-09,2025-05-08,Basic,False,15.0
12253,5221,2023-07-10,2024-04-09,Standard,False,30.0
12254,27396,2025-02-13,2025-03-12,Basic,False,15.0
12255,29639,2023-03-11,2023-08-10,Standard,False,30.0
12256,9492,2024-08-17,2025-02-16,Basic,False,15.0
12257,14052,2023-12-20,2024-07-19,Basic,False,15.0
12258,24841,2024-10-28,2025-02-27,Standard,False,30.0
12259,6050,2025-01-02,2025-05-01,Standard,False,30.0
12260,22321,2022-07-10,2023-07-09,Standard,False,30.0
12261,18942,2023-01-19,2023-09-18,Basic,False,15.0
12262,2510,2023-01-10,2024-05-09,Standard,False,30.0
12263,13108,2022-03-19,2023-03-18,Basic,False,15.0
12264,9470,2025-07-09,,Premium,True,60.0
12265,14614,2024-02-25,2025-01-24,Basic,False,15.0
12266,6028,2022-11-26,2023-11-25,Standard,False,30.0
12267,19707,2024-03-06,2024-07-05,Standard,False,30.0
12268,8370,2025-01-26,2025-07-25,Basic,True,15.0
12269,26210,2022-09-02,2023-12-01,Standard,False,30.0
12270,28804,2024-06-24,,Basic,False,15.0
12271,15304,2022-08-19,2022-10-18,Basic,True,15.0
12272,952,2025-02-26,,Premium,False,60.0
12273,15237,2022-12-18,2024-02-17,Basic,False,15.0
12274,10804,2024-04-29,2024-08-28,Standard,True,30.0
12275,21759,2022-02-01,2022-05-31,Standard,False,30.0
12276,13918,2022-01-02,2022-08-01,Standard,True,30.0
12277,24739,2024-08-03,2024-12-02,Basic,True,15.0
12278,15425,2022-04-06,2023-02-05,Standard,False,30.0
12279,28059,2022-11-16,2023-05-15,Standard,False,30.0
12280,27741,2025-06-17,,Standard,False,30.0
12281,13581,2024-06-21,,Basic,False,15.0
12282,12784,2023-01-17,,Basic,False,15.0
12283,7311,2024-07-22,,Basic,False,15.0
12284,2056,2025-08-18,,Standard,False,30.0
12285,23105,2023-09-20,2025-02-19,Basic,False,15.0
12286,23660,2023-12-19,2024-09-18,Basic,False,15.0
12287,20637,2024-01-20,2024-09-19,Basic,False,15.0
12288,27801,2022-09-03,2023-04-02,Premium,False,60.0
12289,25443,2024-01-19,,Basic,False,15.0
12290,7715,2024-06-01,2024-11-30,Standard,False,30.0
12291,5641,2023-11-28,2024-12-27,Basic,False,15.0
12292,1021,2023-10-24,2025-01-23,Standard,False,30.0
12293,25037,2022-11-26,2024-04-25,Standard,False,30.0
12294,6073,2024-03-28,2024-11-27,Premium,False,60.0
12295,28700,2024-02-10,2024-11-09,Standard,False,30.0
12296,9154,2025-06-05,,Basic,False,15.0
12297,16902,2023-06-21,2024-01-20,Premium,False,60.0
12298,7379,2024-08-27,2025-02-26,Basic,False,15.0
12299,14445,2024-12-05,2025-04-04,Basic,False,15.0
12300,12999,2024-12-13,,Standard,False,30.0
12301,21629,2024-03-06,2025-01-05,Standard,False,30.0
12302,18270,2024-05-25,2025-04-24,Standard,False,30.0
12303,1662,2024-12-22,2025-01-21,Basic,False,15.0
12304,18609,2022-02-20,2022-04-19,Basic,True,15.0
12305,10074,2022-11-19,2024-04-18,Standard,True,30.0
12306,11624,2024-01-05,2024-08-04,Basic,False,15.0
12307,26070,2024-10-04,2024-12-03,Basic,True,15.0
12308,28404,2022-10-03,2022-11-02,Basic,False,15.0
12309,26316,2025-03-22,2025-08-21,Basic,False,15.0
12310,18207,2023-12-23,2024-10-22,Premium,True,60.0
12311,7520,2023-07-06,2024-06-05,Premium,False,60.0
12312,3445,2022-08-22,2023-03-21,Premium,False,60.0
12313,1820,2024-02-28,,Basic,False,15.0
12314,18034,2024-12-09,2025-08-08,Standard,False,30.0
12315,8618,2023-04-07,2024-08-06,Standard,True,30.0
12316,4372,2023-12-05,2024-06-04,Standard,True,30.0
12317,2832,2022-09-28,2023-01-27,Standard,True,30.0
12318,9185,2023-01-14,2024-02-13,Basic,False,15.0
12319,8453,2024-08-15,,Premium,False,60.0
12320,2189,2025-07-18,,Basic,False,15.0
12321,11213,2024-05-09,2024-10-08,Standard,True,30.0
12322,21438,2024-06-02,2025-06-01,Basic,False,15.0
12323,22138,2025-04-06,,Basic,False,15.0
12324,3904,2022-10-05,2025-07-04,Basic,False,15.0
12325,15559,2025-01-04,2025-08-03,Basic,False,15.0
12326,2704,2025-03-09,,Standard,False,30.0
12327,968,2024-08-18,,Premium,False,60.0
12328,15032,2022-03-03,2022-11-02,Standard,False,30.0
12329,29482,2025-06-01,,Basic,False,15.0
12330,1035,2024-04-13,2025-01-12,Standard,False,30.0
12331,19115,2022-11-28,2022-12-27,Basic,False,15.0
12332,6239,2023-11-24,2024-10-23,Basic,False,15.0
12333,21992,2024-03-10,2024-11-09,Basic,True,15.0
12334,18823,2022-05-12,2023-07-11,Basic,True,15.0
12335,9340,2024-04-13,2024-11-12,Standard,False,30.0
12336,24040,2024-05-19,2024-06-18,Basic,False,15.0
12337,20069,2024-12-16,,Standard,False,30.0
12338,14545,2025-05-28,,Basic,False,15.0
12339,7684,2023-10-26,2025-07-25,Standard,True,30.0
12340,21091,2023-02-15,2024-06-14,Basic,False,15.0
12341,4026,2024-08-01,2025-06-30,Standard,False,30.0
12342,12125,2022-08-18,2023-09-17,Basic,False,15.0
12343,5707,2022-06-08,2022-11-07,Standard,True,30.0
12344,18449,2024-12-04,2025-03-03,Basic,True,15.0
12345,21956,2025-03-13,,Standard,False,30.0
12346,911,2025-01-04,,Premium,False,60.0
12347,14700,2025-04-17,,Standard,False,30.0
12348,7874,2023-02-11,2023-03-10,Basic,True,15.0
12349,22414,2024-05-29,2025-02-27,Standard,False,30.0
12350,19296,2024-05-08,2025-04-07,Basic,False,15.0
12351,2867,2022-03-18,2023-04-17,Basic,False,15.0
12352,26640,2022-02-15,2022-07-14,Basic,False,15.0
12353,28692,2025-03-31,,Basic,False,15.0
12354,4609,2022-02-01,2022-10-31,Standard,True,30.0
12355,23932,2024-10-04,2025-05-03,Basic,True,15.0
12356,13601,2023-09-11,2024-08-10,Basic,True,15.0
12357,28326,2022-03-10,2022-08-09,Standard,False,30.0
12358,17862,2025-02-27,,Standard,False,30.0
12359,9651,2023-07-20,2024-03-19,Standard,False,30.0
12360,29697,2024-10-11,2025-02-10,Standard,True,30.0
12361,24493,2023-12-10,2025-06-09,Standard,False,30.0
12362,316,2025-03-23,,Standard,False,30.0
12363,3511,2023-12-11,2024-09-10,Basic,False,15.0
12364,24991,2024-11-04,2025-07-03,Standard,False,30.0
12365,26465,2024-04-23,2025-04-22,Basic,False,15.0
12366,29021,2024-12-03,,Standard,False,30.0
12367,10446,2022-06-23,2022-10-22,Basic,False,15.0
12368,21352,2023-06-04,2024-02-03,Basic,False,15.0
12369,6038,2023-06-21,2023-09-20,Basic,False,15.0
12370,2966,2022-06-27,2023-07-26,Standard,True,30.0
12371,91,2025-04-25,,Basic,False,15.0
12372,22938,2023-01-24,2023-07-23,Standard,False,30.0
12373,11262,2024-11-29,,Standard,False,30.0
12374,2974,2023-11-24,2024-01-23,Basic,False,15.0
12375,8368,2025-04-15,,Premium,False,60.0
12376,1390,2024-10-04,,Basic,False,15.0
12377,29731,2024-11-07,2025-03-06,Standard,True,30.0
12378,3040,2023-11-25,2025-06-24,Premium,False,60.0
12379,5745,2023-07-20,2023-12-19,Basic,False,15.0
12380,27682,2023-11-03,2024-07-02,Basic,False,15.0
12381,7347,2023-11-28,2024-05-27,Basic,False,15.0
12382,5410,2022-04-09,2023-10-08,Standard,False,30.0
12383,11327,2022-06-19,2023-10-18,Standard,False,30.0
12384,21680,2023-03-03,2023-10-02,Premium,False,60.0
12385,13013,2023-08-20,2024-01-19,Standard,False,30.0
12386,25369,2022-04-22,2023-01-21,Premium,False,60.0
12387,14044,2023-11-17,2024-06-16,Basic,False,15.0
12388,4427,2024-03-28,2024-10-27,Standard,False,30.0
12389,15212,2025-07-12,,Basic,False,15.0
12390,6732,2022-06-17,2022-07-16,Basic,True,15.0
12391,20164,2024-12-30,,Standard,True,30.0
12392,16590,2024-10-06,2025-06-05,Standard,False,30.0
12393,19471,2024-10-24,,Standard,False,30.0
12394,2514,2025-02-19,2025-07-18,Standard,True,30.0
12395,6834,2025-07-17,,Basic,False,15.0
12396,7601,2024-06-14,2025-01-13,Standard,False,30.0
12397,989,2025-04-11,,Basic,False,15.0
12398,18288,2022-07-16,2023-12-15,Basic,False,15.0
12399,13188,2022-12-16,2023-10-15,Premium,True,60.0
12400,8909,2023-07-05,,Standard,False,30.0
12401,29931,2022-05-08,2024-12-07,Standard,False,30.0
12402,5843,2022-11-26,2023-05-25,Standard,False,30.0
12403,20174,2025-08-02,,Basic,False,15.0
12404,5592,2024-10-18,,Standard,False,30.0
12405,27011,2024-09-20,,Standard,False,30.0
12406,26095,2024-01-20,,Basic,False,15.0
12407,16855,2022-12-03,2024-04-02,Basic,False,15.0
12408,22940,2022-07-11,2023-05-10,Basic,False,15.0
12409,20287,2024-01-04,2025-06-03,Premium,False,60.0
12410,712,2024-07-07,2024-10-06,Basic,False,15.0
12411,2689,2024-03-03,2024-08-02,Standard,False,30.0
12412,3599,2023-10-23,2024-07-22,Basic,True,15.0
12413,26822,2022-02-13,2022-03-12,Basic,False,15.0
12414,7674,2024-04-20,2024-07-19,Basic,False,15.0
12415,2015,2023-12-30,2025-03-29,Premium,False,60.0
12416,4959,2023-02-21,2023-03-20,Basic,True,15.0
12417,6670,2024-12-17,,Basic,False,15.0
12418,11361,2024-08-17,,Premium,False,60.0
12419,10548,2025-07-25,,Basic,True,15.0
12420,2615,2023-12-10,2024-10-09,Standard,False,30.0
12421,18578,2022-04-23,2023-04-22,Basic,False,15.0
12422,12400,2025-06-04,,Standard,False,30.0
12423,2800,2023-10-20,2025-07-19,Basic,False,15.0
12424,7438,2025-08-19,,Basic,False,15.0
12425,25669,2023-12-12,2024-08-11,Standard,False,30.0
12426,24639,2023-08-27,2023-11-26,Basic,True,15.0
12427,27230,2022-05-06,2023-04-05,Premium,False,60.0
12428,24018,2022-07-14,2023-04-13,Standard,False,30.0
12429,16033,2022-06-29,2022-08-28,Basic,False,15.0
12430,26212,2024-06-14,2025-07-13,Basic,True,15.0
12431,15414,2024-01-16,,Premium,False,60.0
12432,26336,2025-08-09,,Basic,False,15.0
12433,5540,2023-09-18,2024-01-17,Standard,False,30.0
12434,22031,2022-09-01,,Basic,False,15.0
12435,23321,2023-02-21,2023-10-20,Standard,False,30.0
12436,22069,2024-12-22,2025-03-21,Basic,False,15.0
12437,13479,2025-01-19,2025-06-18,Basic,False,15.0
12438,12054,2022-07-06,2023-01-05,Basic,False,15.0
12439,4482,2025-08-09,,Basic,True,15.0
12440,17961,2023-06-01,2024-02-29,Standard,True,30.0
12441,9618,2023-06-09,,Premium,False,60.0
12442,5451,2023-02-24,2024-03-23,Standard,False,30.0
12443,12365,2024-11-18,,Premium,True,60.0
12444,29910,2025-06-15,2025-07-14,Basic,False,15.0
12445,16755,2024-09-12,2025-06-11,Basic,False,15.0
12446,12441,2022-06-02,2022-11-01,Basic,False,15.0
12447,23478,2024-11-23,2025-08-22,Standard,False,30.0
12448,21225,2024-11-29,,Premium,False,60.0
12449,14618,2024-06-26,2025-06-25,Premium,False,60.0
12450,23097,2022-10-19,2023-03-18,Standard,False,30.0
12451,14108,2023-12-09,2024-11-08,Standard,False,30.0
12452,18670,2022-02-27,2023-05-26,Standard,False,30.0
12453,18013,2023-01-06,2023-05-05,Basic,False,15.0
12454,24780,2024-07-22,2025-01-21,Standard,False,30.0
12455,6756,2023-06-15,2024-02-14,Standard,False,30.0
12456,3108,2022-09-03,2023-02-02,Basic,False,15.0
12457,9502,2022-06-21,2022-08-20,Basic,False,15.0
12458,18635,2024-11-14,,Basic,False,15.0
12459,176,2023-02-20,2024-08-19,Standard,True,30.0
12460,4344,2025-07-15,,Premium,False,60.0
12461,5943,2024-10-15,2025-05-14,Basic,False,15.0
12462,13577,2023-06-02,2024-06-01,Standard,False,30.0
12463,18493,2023-05-19,2024-03-18,Standard,False,30.0
12464,1371,2022-08-07,2023-02-06,Basic,False,15.0
12465,15278,2024-09-15,2024-10-14,Basic,False,15.0
12466,19233,2023-12-03,2024-11-02,Standard,False,30.0
12467,15176,2025-01-18,2025-02-17,Basic,True,15.0
12468,8748,2023-02-09,2023-10-08,Basic,False,15.0
12469,4150,2023-05-14,2023-12-13,Basic,False,15.0
12470,2962,2023-11-15,2025-06-14,Basic,True,15.0
12471,22320,2024-09-03,2025-06-02,Standard,False,30.0
12472,10376,2025-03-12,,Basic,False,15.0
12473,28108,2025-07-04,,Standard,False,30.0
12474,2366,2022-03-24,2024-11-23,Standard,False,30.0
12475,20940,2025-02-19,2025-04-18,Basic,False,15.0
12476,15053,2022-07-17,2024-03-16,Basic,False,15.0
12477,22202,2025-08-05,,Basic,False,15.0
12478,26474,2022-03-17,2022-06-16,Basic,False,15.0
12479,9838,2023-04-05,,Standard,False,30.0
12480,13810,2025-08-24,,Standard,False,30.0
12481,5960,2022-12-28,2024-01-27,Premium,False,60.0
12482,23047,2025-03-05,,Standard,False,30.0
12483,16216,2025-02-03,2025-03-02,Basic,True,15.0
12484,17127,2023-01-22,2023-06-21,Basic,False,15.0
12485,7395,2023-12-13,2024-09-12,Basic,False,15.0
12486,28626,2022-05-07,2023-02-06,Basic,False,15.0
12487,17311,2022-07-31,2023-09-29,Basic,False,15.0
12488,12963,2023-06-10,2024-05-09,Standard,True,30.0
12489,27317,2025-05-08,,Standard,False,30.0
12490,3178,2024-07-11,2025-06-10,Basic,False,15.0
12491,7911,2024-04-28,2025-02-27,Basic,False,15.0
12492,29070,2025-07-02,,Basic,False,15.0
12493,10003,2024-11-30,,Standard,False,30.0
12494,9251,2025-08-19,,Standard,False,30.0
12495,1014,2023-10-22,,Standard,False,30.0
12496,20042,2022-10-22,2023-10-21,Standard,False,30.0
12497,9741,2023-09-04,2024-04-03,Premium,False,60.0
12498,3062,2023-09-04,2025-02-03,Premium,True,60.0
12499,6366,2024-11-28,2025-04-27,Standard,False,30.0
12500,18162,2023-01-25,2023-10-24,Standard,False,30.0
12501,25496,2024-01-12,2024-08-11,Premium,True,60.0
12502,15122,2023-08-11,2023-10-10,Basic,False,15.0
12503,8388,2023-10-15,2025-03-14,Standard,False,30.0
12504,22458,2022-06-10,2023-02-09,Standard,False,30.0
12505,20493,2024-03-05,2024-10-04,Premium,False,60.0
12506,16533,2024-06-06,2025-07-05,Basic,True,15.0
12507,24215,2022-03-25,2022-10-24,Premium,False,60.0
12508,24575,2022-07-23,2024-02-22,Standard,False,30.0
12509,7397,2022-04-27,2022-12-26,Basic,False,15.0
12510,1337,2022-11-04,2024-06-03,Basic,True,15.0
12511,14197,2022-04-27,2022-08-26,Basic,False,15.0
12512,6921,2023-08-20,2024-01-19,Standard,False,30.0
12513,24805,2023-01-11,2023-05-10,Standard,False,30.0
12514,11791,2024-10-15,,Standard,False,30.0
12515,20797,2025-06-05,,Standard,False,30.0
12516,25002,2024-01-10,2025-01-09,Basic,False,15.0
