DateKey,ChannelID,Campaign,Sessions,Conversions,Spend
20250407,4,SEA_07,59,2,29.94
20250407,4,SEA_08,73,2,34.51
20250407,4,SEA_09,102,3,62.51
20250407,4,SEA_10,181,5,204.46
20250407,4,SEA_11,16,0,5.33
20250407,4,SEA_12,61,1,62.87
20250407,4,SEA_13,29,1,38.68
20250407,4,SEA_14,219,6,150.97
20250407,5,SOC_01,5,0,4.3
20250407,5,SOC_02,44,1,31.92
20250407,5,SOC_03,10,0,6.77
20250407,5,SOC_04,149,2,237.27
20250407,5,SOC_05,144,2,221.07
20250407,5,SOC_06,144,2,146.69
20250407,5,SOC_07,108,1,150.54
20250407,5,SOC_08,7,0,10.96
20250407,5,SOC_09,21,0,28.27
20250407,5,SOC_10,49,1,72.39
20250407,5,SOC_11,139,2,29.94
20250407,6,EM_01,10,0,0.0
20250407,6,EM_02,69,3,0.0
20250407,6,EM_03,14,1,0.0
20250407,6,EM_04,5,0,0.0
20250407,6,EM_05,78,4,0.0
20250407,6,EM_06,20,1,0.0
20250407,6,EM_07,104,5,0.0
20250407,7,AFF_01,81,2,113.99
20250407,7,AFF_02,25,1,12.89
20250407,7,AFF_03,28,1,28.54
20250407,7,AFF_04,36,1,9.5
20250407,7,AFF_05,3,0,3.37
20250407,7,AFF_06,19,0,5.71
20250407,7,AFF_07,24,0,34.29
20250407,7,AFF_08,4,0,3.57
20250407,7,AFF_09,23,0,18.69
20250408,1,ONLINE STORE,1657,52,0.0
20250408,2,RETAIL,146,19,0.0
20250408,3,MKP_01,25,1,30.05
20250408,3,MKP_02,214,7,91.05
20250408,3,MKP_03,117,3,27.96
20250408,3,MKP_04,62,2,84.22
20250408,3,MKP_05,27,1,5.62
20250408,4,SEA_01,41,1,20.78
20250408,4,SEA_02,105,2,60.13
20250408,4,SEA_03,120,3,129.89
20250408,4,SEA_04,79,2,26.58
20250408,4,SEA_05,9,0,11.76
20250408,4,SEA_06,92,2,54.84
20250408,4,SEA_07,3,0,2.63
20250408,4,SEA_08,98,3,117.99
20250408,4,SEA_09,41,1,58.06
20250408,4,SEA_10,12,0,17.81
20250408,4,SEA_11,182,3,265.69
20250408,4,SEA_12,12,0,3.48
20250408,4,SEA_13,20,1,9.79
20250408,4,SEA_14,148,3,56.49
20250408,5,SOC_01,79,1,54.77
20250408,5,SOC_02,9,0,9.09
20250408,5,SOC_03,59,1,79.61
20250408,5,SOC_04,15,0,19.26
20250408,5,SOC_05,138,2,135.4
20250408,5,SOC_06,238,2,53.26
20250408,5,SOC_07,32,0,18.44
20250408,5,SOC_08,11,0,15.61
20250408,5,SOC_09,71,1,32.26
20250408,5,SOC_10,13,0,16.7
20250408,5,SOC_11,78,1,43.62
20250408,6,EM_01,103,5,0.0
20250408,6,EM_02,2,0,0.0
20250408,6,EM_03,4,0,0.0
20250408,6,EM_04,70,3,0.0
20250408,6,EM_05,1,0,0.0
20250408,6,EM_06,14,1,0.0
20250408,6,EM_07,86,5,0.0
20250408,7,AFF_01,96,1,79.44
20250408,7,AFF_02,22,0,23.07
20250408,7,AFF_03,12,0,14.75
20250408,7,AFF_04,29,1,10.43
20250408,7,AFF_05,14,0,6.83
20250408,7,AFF_06,16,0,15.41
20250408,7,AFF_07,7,0,7.71
20250408,7,AFF_08,15,0,4.7
20250408,7,AFF_09,3,0,4.0
20250409,1,ONLINE STORE,1732,47,0.0
20250409,2,RETAIL,95,9,0.0
20250409,3,MKP_01,223,7,138.91
20250409,3,MKP_02,139,3,58.63
20250409,3,MKP_03,8,0,8.75
20250409,3,MKP_04,39,1,47.08
20250409,3,MKP_05,111,4,41.08
20250409,4,SEA_01,78,1,79.79
20250409,4,SEA_02,168,5,79.62
20250409,4,SEA_03,15,0,23.82
20250409,4,SEA_04,59,2,54.17
20250409,4,SEA_05,358,7,475.13
20250409,4,SEA_06,58,1,15.32
20250409,4,SEA_07,103,3,78.38
20250409,4,SEA_08,152,4,113.21
20250409,4,SEA_09,10,0,12.7
20250409,4,SEA_10,76,1,91.44
20250409,4,SEA_11,67,1,51.77
20250409,4,SEA_12,10,0,13.34
20250409,4,SEA_13,73,1,60.92
20250409,4,SEA_14,8,0,8.13
20250409,5,SOC_01,114,1,112.55
20250409,5,SOC_02,82,1,99.26
20250409,5,SOC_03,51,1,44.4
20250409,5,SOC_04,99,1,27.06
20250409,5,SOC_05,9,0,12.06
20250409,5,SOC_06,100,2,52.55
20250409,5,SOC_07,153,2,59.3
20250409,5,SOC_08,37,1,58.0
20250409,5,SOC_09,3,0,2.99
20250409,5,SOC_10,43,1,29.55
20250409,5,SOC_11,116,2,90.81
20250409,6,EM_01,171,10,0.0
20250409,6,EM_02,8,0,0.0
20250409,6,EM_03,86,3,0.0
20250409,6,EM_04,23,1,0.0
20250409,6,EM_05,6,0,0.0
20250409,6,EM_06,53,2,0.0
20250409,6,EM_07,4,0,0.0
20250409,7,AFF_01,12,0,11.95
20250409,7,AFF_02,16,0,19.44
20250409,7,AFF_03,19,0,15.21
20250409,7,AFF_04,33,1,45.03
20250409,7,AFF_05,58,1,87.48
20250409,7,AFF_06,8,0,11.66
20250409,7,AFF_07,20,0,28.55
20250409,7,AFF_08,77,2,63.49
20250409,7,AFF_09,29,1,5.84
20250410,1,ONLINE STORE,1554,57,0.0
20250410,2,RETAIL,133,18,0.0
20250410,3,MKP_01,154,5,82.25
20250410,3,MKP_02,4,0,4.81
20250410,3,MKP_03,139,3,160.47
20250410,3,MKP_04,129,3,97.64
20250410,3,MKP_05,24,1,25.61
20250410,4,SEA_01,79,2,62.68
20250410,4,SEA_02,61,1,34.08
20250410,4,SEA_03,99,2,93.08
20250410,4,SEA_04,190,5,287.24
20250410,4,SEA_05,128,3,146.55
20250410,4,SEA_06,51,1,53.94
20250410,4,SEA_07,79,2,50.69
20250410,4,SEA_08,69,2,22.99
20250410,4,SEA_09,90,2,61.56
20250410,4,SEA_10,1,0,1.3
20250410,4,SEA_11,55,1,53.99
20250410,4,SEA_12,18,0,22.4
20250410,4,SEA_13,9,0,8.19
20250410,4,SEA_14,85,2,96.75
20250410,5,SOC_01,23,0,6.54
20250410,5,SOC_02,75,1,19.6
20250410,5,SOC_03,2,0,0.75
20250410,5,SOC_04,48,1,61.53
20250410,5,SOC_05,42,1,46.72
20250410,5,SOC_06,63,1,86.25
20250410,5,SOC_07,111,2,70.28
20250410,5,SOC_08,180,3,138.52
20250410,5,SOC_09,262,4,378.6
20250410,5,SOC_10,103,1,131.35
20250410,5,SOC_11,31,0,41.12
20250410,6,EM_01,21,1,0.0
20250410,6,EM_02,38,2,0.0
20250410,6,EM_03,67,2,0.0
20250410,6,EM_04,69,3,0.0
20250410,6,EM_05,64,3,0.0
20250410,6,EM_06,87,3,0.0
20250410,6,EM_07,33,2,0.0
20250410,7,AFF_01,4,0,4.6
20250410,7,AFF_02,59,1,71.72
20250410,7,AFF_03,68,1,25.57
20250410,7,AFF_04,22,0,29.01
20250410,7,AFF_05,47,1,54.98
20250410,7,AFF_06,10,0,2.42
20250410,7,AFF_07,19,0,11.28
20250410,7,AFF_08,14,0,6.23
20250410,7,AFF_09,38,1,45.59
20250411,1,ONLINE STORE,1316,46,0.0
20250411,2,RETAIL,126,16,0.0
20250411,3,MKP_01,191,6,165.41
20250411,3,MKP_02,9,0,8.72
20250411,3,MKP_03,230,8,356.03
20250411,3,MKP_04,2,0,2.89
20250411,3,MKP_05,26,1,7.15
20250411,4,SEA_01,29,1,12.51
20250411,4,SEA_02,10,0,10.3
20250411,4,SEA_03,33,1,8.43
20250411,4,SEA_04,89,2,85.48
20250411,4,SEA_05,27,1,37.27
20250411,4,SEA_06,62,1,48.47
20250411,4,SEA_07,6,0,6.61
20250411,4,SEA_08,150,4,41.94
20250411,4,SEA_09,180,4,283.74
20250411,4,SEA_10,258,7,322.16
20250411,4,SEA_11,53,1,36.37
20250411,4,SEA_12,17,0,22.56
20250411,4,SEA_13,39,1,13.49
20250411,4,SEA_14,40,1,23.39
20250411,5,SOC_01,100,1,133.64
20250411,5,SOC_02,151,2,117.69
20250411,5,SOC_03,179,2,55.53
20250411,5,SOC_04,3,0,3.49
20250411,5,SOC_05,154,2,196.27
20250411,5,SOC_06,53,1,74.93
20250411,5,SOC_07,94,1,50.19
20250411,5,SOC_08,75,1,68.36
20250411,5,SOC_09,139,2,207.21
20250411,5,SOC_10,13,0,17.37
20250411,5,SOC_11,62,1,53.77
20250411,6,EM_01,35,2,0.0
20250411,6,EM_02,65,3,0.0
20250411,6,EM_03,65,3,0.0
20250411,6,EM_04,17,1,0.0
20250411,6,EM_06,5,0,0.0
20250411,6,EM_07,93,4,0.0
20250411,7,AFF_01,4,0,2.1
20250411,7,AFF_02,1,0,0.71
20250411,7,AFF_03,16,0,21.26
20250411,7,AFF_04,120,3,43.99
20250411,7,AFF_05,2,0,2.09
20250411,7,AFF_06,3,0,3.33
20250411,7,AFF_07,20,0,29.53
20250411,7,AFF_08,7,0,3.64
20250411,7,AFF_09,49,1,39.72
20250412,1,ONLINE STORE,1299,59,0.0
20250412,2,RETAIL,114,12,0.0
20250412,3,MKP_01,48,1,65.64
20250412,3,MKP_02,234,6,136.32
20250412,3,MKP_03,165,3,223.38
20250412,3,MKP_04,146,5,87.78
20250412,3,MKP_05,28,1,40.43
20250412,4,SEA_01,13,0,9.02
20250412,4,SEA_02,49,1,62.34
20250412,4,SEA_03,2,0,1.44
20250412,4,SEA_04,15,0,14.78
20250412,4,SEA_05,17,0,5.77
20250412,4,SEA_06,136,2,138.26
20250412,4,SEA_07,184,3,150.17
20250412,4,SEA_08,228,6,316.32
20250412,4,SEA_09,28,1,11.47
20250412,4,SEA_10,70,1,28.69
20250412,4,SEA_11,64,2,16.04
20250412,4,SEA_12,43,1,24.57
20250412,4,SEA_13,138,3,120.54
20250412,4,SEA_14,75,1,71.67
20250412,5,SOC_01,73,1,55.85
20250412,5,SOC_02,10,0,4.67
20250412,5,SOC_03,4,0,6.02
20250412,5,SOC_04,31,1,13.23
20250412,5,SOC_05,199,3,53.25
20250412,5,SOC_06,179,2,54.74
20250412,5,SOC_07,16,0,21.66
20250412,5,SOC_08,76,1,96.92
20250412,5,SOC_09,17,0,12.92
20250412,5,SOC_10,108,1,130.52
20250412,5,SOC_11,236,4,82.51
20250412,6,EM_01,71,3,0.0
20250412,6,EM_02,14,1,0.0
20250412,6,EM_03,75,3,0.0
20250412,6,EM_04,10,0,0.0
20250412,6,EM_05,69,3,0.0
20250412,6,EM_06,19,1,0.0
20250412,6,EM_07,51,2,0.0
20250412,7,AFF_01,19,0,17.2
20250412,7,AFF_02,30,1,35.71
20250412,7,AFF_03,15,0,20.35
20250412,7,AFF_04,36,1,45.88
20250412,7,AFF_05,1,0,0.95
20250412,7,AFF_06,14,0,16.49
20250412,7,AFF_07,20,0,15.74
20250412,7,AFF_08,80,1,99.12
20250412,7,AFF_09,50,1,14.58
20250413,1,ONLINE STORE,1480,37,0.0
20250413,2,RETAIL,130,19,0.0
20250413,3,MKP_01,68,2,95.58
20250413,3,MKP_02,80,3,127.05
20250413,3,MKP_03,45,1,65.12
20250413,3,MKP_04,376,12,267.17
20250413,3,MKP_05,134,3,107.69
20250413,4,SEA_01,50,1,35.15
20250413,4,SEA_02,22,1,28.49
20250413,4,SEA_03,60,2,71.71
20250413,4,SEA_04,1,0,0.56
20250413,4,SEA_05,54,1,59.62
20250413,4,SEA_06,377,11,417.99
20250413,4,SEA_07,36,1,36.79
20250413,4,SEA_08,63,2,82.62
20250413,4,SEA_09,315,8,320.15
20250413,4,SEA_10,37,1,35.92
20250413,4,SEA_11,14,0,7.86
20250413,4,SEA_12,92,2,67.48
20250413,4,SEA_13,10,0,9.89
20250413,4,SEA_14,85,1,58.04
20250413,5,SOC_01,205,3,229.46
20250413,5,SOC_02,202,2,108.59
20250413,5,SOC_03,23,0,21.9
20250413,5,SOC_04,205,2,224.88
20250413,5,SOC_05,41,1,43.16
20250413,5,SOC_06,10,0,6.73
20250413,5,SOC_07,16,0,22.61
20250413,5,SOC_08,78,1,72.49
20250413,5,SOC_09,4,0,5.51
20250413,5,SOC_10,2,0,0.6
20250413,5,SOC_11,9,0,12.97
20250413,6,EM_01,90,4,0.0
20250413,6,EM_02,139,5,0.0
20250413,6,EM_03,108,6,0.0
20250413,6,EM_04,56,3,0.0
20250413,6,EM_05,42,2,0.0
20250413,6,EM_06,18,1,0.0
20250413,6,EM_07,24,1,0.0
20250413,7,AFF_01,31,1,26.68
20250413,7,AFF_02,47,1,59.72
20250413,7,AFF_03,17,0,5.57
20250413,7,AFF_04,56,1,24.69
20250413,7,AFF_05,30,0,9.36
20250413,7,AFF_06,26,0,12.56
20250413,7,AFF_07,17,0,5.81
20250413,7,AFF_08,34,1,28.36
20250413,7,AFF_09,3,0,3.99
20250414,1,ONLINE STORE,1138,34,0.0
20250414,2,RETAIL,82,9,0.0
20250414,3,MKP_01,13,0,4.56
20250414,3,MKP_02,19,1,11.21
20250414,3,MKP_03,102,2,153.43
20250414,3,MKP_04,26,1,31.26
20250414,3,MKP_05,256,8,286.41
20250414,4,SEA_01,12,0,8.01
20250414,4,SEA_02,264,7,322.6
20250414,4,SEA_03,26,1,18.22
20250414,4,SEA_04,28,1,28.54
20250414,4,SEA_05,20,0,21.89
20250414,4,SEA_06,62,2,58.65
20250414,4,SEA_07,39,1,38.17
20250414,4,SEA_08,2,0,0.87
20250414,4,SEA_09,53,1,61.45
20250414,4,SEA_10,29,1,43.18
20250414,4,SEA_11,18,0,18.4
20250414,4,SEA_12,75,2,76.27
20250414,4,SEA_13,100,2,109.98
20250414,4,SEA_14,189,4,209.11
20250414,5,SOC_01,188,3,140.76
20250414,5,SOC_02,41,0,42.01
20250414,5,SOC_03,84,1,100.33
20250414,5,SOC_04,66,1,38.07
20250414,5,SOC_05,15,0,14.49
20250414,5,SOC_06,48,1,37.85
20250414,5,SOC_07,4,0,6.34
20250414,5,SOC_08,34,0,15.03
20250414,5,SOC_09,50,1,13.12
20250414,5,SOC_10,45,1,16.26
20250414,5,SOC_11,183,2,185.36
20250414,6,EM_01,105,3,0.0
20250414,6,EM_02,15,1,0.0
20250414,6,EM_03,59,3,0.0
20250414,6,EM_04,20,1,0.0
20250414,6,EM_05,91,3,0.0
20250414,6,EM_06,33,2,0.0
20250414,6,EM_07,89,3,0.0
20250414,7,AFF_01,20,0,18.76
20250414,7,AFF_02,68,1,68.07
20250414,7,AFF_03,22,0,20.03
20250414,7,AFF_04,14,0,15.23
20250414,7,AFF_05,1,0,1.36
20250414,7,AFF_06,5,0,5.86
20250414,7,AFF_07,8,0,4.31
20250414,7,AFF_08,105,2,144.85
20250414,7,AFF_09,39,1,44.16
20250415,1,ONLINE STORE,1514,61,0.0
20250415,2,RETAIL,136,19,0.0
20250415,3,MKP_01,303,11,317.98
20250415,3,MKP_02,4,0,2.98
20250415,3,MKP_03,190,6,242.22
20250415,3,MKP_04,28,1,7.46
20250415,3,MKP_05,17,1,17.62
20250415,4,SEA_01,79,2,72.71
20250415,4,SEA_02,24,1,16.41
20250415,4,SEA_03,16,0,5.15
20250415,4,SEA_04,38,1,59.77
20250415,4,SEA_05,42,1,21.13
20250415,4,SEA_06,77,1,61.51
20250415,4,SEA_07,6,0,8.79
20250415,4,SEA_08,46,1,46.32
20250415,4,SEA_09,383,8,234.63
20250415,4,SEA_10,43,1,33.2
20250415,4,SEA_11,81,1,39.81
20250415,4,SEA_12,120,3,168.08
20250415,4,SEA_13,1,0,1.37
20250415,4,SEA_14,45,1,52.31
20250415,5,SOC_01,40,0,48.93
20250415,5,SOC_02,40,0,56.31
20250415,5,SOC_03,8,0,2.24
20250415,5,SOC_04,170,2,213.34
20250415,5,SOC_05,112,2,55.51
20250415,5,SOC_06,105,1,105.08
20250415,5,SOC_07,72,1,49.82
20250415,5,SOC_08,73,1,91.45
20250415,5,SOC_09,81,1,64.17
20250415,5,SOC_10,164,2,240.79
20250415,5,SOC_11,24,0,10.61
20250415,6,EM_01,43,1,0.0
20250415,6,EM_02,130,6,0.0
20250415,6,EM_03,1,0,0.0
20250415,6,EM_04,62,2,0.0
20250415,6,EM_05,55,2,0.0
20250415,6,EM_06,45,3,0.0
20250415,6,EM_07,47,3,0.0
20250415,7,AFF_01,19,0,8.1
20250415,7,AFF_02,23,0,32.85
20250415,7,AFF_03,10,0,3.46
20250415,7,AFF_04,31,1,47.58
20250415,7,AFF_05,136,2,216.12
20250415,7,AFF_06,9,0,12.65
20250415,7,AFF_07,4,0,6.15
20250415,7,AFF_08,12,0,6.93
20250415,7,AFF_09,21,0,18.27
20250416,1,ONLINE STORE,1539,40,0.0
20250416,2,RETAIL,101,14,0.0
20250416,3,MKP_01,179,4,127.16
20250416,3,MKP_02,171,4,59.46
20250416,3,MKP_03,65,2,65.97
20250416,3,MKP_04,26,1,9.41
20250416,3,MKP_05,82,3,131.2
20250416,4,SEA_01,108,3,110.58
20250416,4,SEA_02,4,0,5.38
20250416,4,SEA_03,49,1,13.87
20250416,4,SEA_04,107,2,52.47
20250416,4,SEA_05,4,0,4.38
20250416,4,SEA_06,106,2,72.07
20250416,4,SEA_07,42,1,65.92
20250416,4,SEA_08,284,7,383.3
20250416,4,SEA_09,12,0,4.24
20250416,4,SEA_10,17,0,16.86
20250416,4,SEA_11,78,1,20.99
20250416,4,SEA_12,42,1,19.41
20250416,4,SEA_13,2,0,2.35
20250416,4,SEA_14,107,2,170.87
20250416,5,SOC_01,18,0,11.69
20250416,5,SOC_02,2,0,2.77
20250416,5,SOC_03,224,2,105.7
20250416,5,SOC_04,16,0,4.01
20250416,5,SOC_05,81,1,119.27
20250416,5,SOC_06,43,1,58.33
20250416,5,SOC_07,84,1,24.47
20250416,5,SOC_08,123,2,166.81
20250416,5,SOC_09,12,0,15.7
20250416,5,SOC_10,54,1,47.46
20250416,5,SOC_11,59,1,23.73
20250416,6,EM_01,46,1,0.0
20250416,6,EM_02,12,1,0.0
20250416,6,EM_03,48,3,0.0
20250416,6,EM_04,63,3,0.0
20250416,6,EM_05,78,4,0.0
20250416,6,EM_06,14,1,0.0
20250416,6,EM_07,6,0,0.0
20250416,7,AFF_01,10,0,14.87
20250416,7,AFF_02,36,1,30.89
20250416,7,AFF_03,37,1,41.19
20250416,7,AFF_04,5,0,5.55
20250416,7,AFF_05,11,0,12.02
20250416,7,AFF_06,7,0,4.22
20250416,7,AFF_07,34,1,27.12
20250416,7,AFF_08,99,2,149.21
20250416,7,AFF_09,16,0,22.03
20250417,1,ONLINE STORE,1523,51,0.0
20250417,2,RETAIL,101,15,0.0
20250417,3,MKP_01,64,2,85.28
20250417,3,MKP_02,51,1,73.04
20250417,3,MKP_03,179,4,148.93
20250417,3,MKP_04,119,3,25.14
20250417,3,MKP_05,9,0,2.1
20250417,4,SEA_01,118,3,160.6
20250417,4,SEA_02,148,4,184.9
20250417,4,SEA_03,34,1,32.3
20250417,4,SEA_04,382,10,107.36
20250417,4,SEA_05,24,0,34.32
20250417,4,SEA_06,23,0,16.48
20250417,4,SEA_07,56,1,30.09
20250417,4,SEA_08,123,2,147.58
20250417,4,SEA_09,142,4,162.3
20250417,4,SEA_10,33,1,23.48
20250417,4,SEA_11,47,1,70.4
20250417,4,SEA_12,29,1,26.86
20250417,4,SEA_13,5,0,5.48
20250417,4,SEA_14,8,0,12.76
20250417,5,SOC_01,48,1,22.05
20250417,5,SOC_02,44,0,19.17
20250417,5,SOC_03,145,1,52.0
20250417,5,SOC_04,8,0,1.86
20250417,5,SOC_05,22,0,31.31
20250417,5,SOC_06,57,1,37.49
20250417,5,SOC_07,191,2,88.81
20250417,5,SOC_08,176,3,171.21
20250417,5,SOC_09,67,1,77.37
20250417,5,SOC_10,123,2,192.48
20250417,5,SOC_11,121,2,63.18
20250417,6,EM_01,84,4,0.0
20250417,6,EM_02,4,0,0.0
20250417,6,EM_03,31,1,0.0
20250417,6,EM_04,83,3,0.0
20250417,6,EM_05,60,3,0.0
20250417,6,EM_06,4,0,0.0
20250417,6,EM_07,27,1,0.0
20250417,7,AFF_01,16,0,5.4
20250417,7,AFF_02,3,0,4.05
20250417,7,AFF_03,34,1,36.21
20250417,7,AFF_04,86,1,43.97
20250417,7,AFF_05,14,0,8.67
20250417,7,AFF_06,23,1,20.61
20250417,7,AFF_07,25,0,39.57
20250417,7,AFF_08,35,1,18.07
20250417,7,AFF_09,7,0,4.01
20250418,1,ONLINE STORE,1530,63,0.0
20250418,2,RETAIL,78,10,0.0
20250418,3,MKP_01,23,1,5.52
20250418,3,MKP_02,88,3,30.3
20250418,3,MKP_03,17,0,21.98
20250418,3,MKP_04,306,10,221.44
20250418,3,MKP_05,53,1,32.84
20250418,4,SEA_01,78,1,57.54
20250418,4,SEA_02,83,2,108.96
20250418,4,SEA_03,88,2,65.01
20250418,4,SEA_04,47,1,47.35
20250418,4,SEA_05,86,2,104.76
20250418,4,SEA_06,300,7,185.12
20250418,4,SEA_07,5,0,6.49
20250418,4,SEA_08,86,2,112.08
20250418,4,SEA_09,38,1,35.51
20250418,4,SEA_10,113,3,137.9
20250418,4,SEA_11,272,5,147.07
20250418,4,SEA_12,12,0,12.06
20250418,4,SEA_13,16,0,17.23
20250418,4,SEA_14,5,0,7.52
20250418,5,SOC_01,44,1,64.97
20250418,5,SOC_02,137,2,59.02
20250418,5,SOC_03,221,4,48.35
20250418,5,SOC_04,62,1,68.53
20250418,5,SOC_05,105,1,102.47
20250418,5,SOC_06,36,1,45.8
20250418,5,SOC_07,114,2,158.97
20250418,5,SOC_08,46,0,22.1
20250418,5,SOC_09,11,0,2.92
20250418,5,SOC_10,59,1,14.38
20250418,5,SOC_11,63,1,90.44
20250418,6,EM_01,15,0,0.0
20250418,6,EM_02,67,3,0.0
20250418,6,EM_03,3,0,0.0
20250418,6,EM_04,40,1,0.0
20250418,6,EM_05,110,4,0.0
20250418,6,EM_06,131,5,0.0
20250418,6,EM_07,27,2,0.0
20250418,7,AFF_01,53,1,26.79
20250418,7,AFF_02,12,0,15.94
20250418,7,AFF_03,2,0,1.01
20250418,7,AFF_04,47,1,14.45
20250418,7,AFF_05,8,0,9.18
20250418,7,AFF_06,2,0,1.04
20250418,7,AFF_07,5,0,4.27
20250418,7,AFF_08,25,1,36.53
20250418,7,AFF_09,10,0,4.49
20250419,1,ONLINE STORE,1655,41,0.0
20250419,2,RETAIL,168,23,0.0
20250419,3,MKP_01,72,2,87.05
20250419,3,MKP_02,340,12,476.76
20250419,3,MKP_03,87,2,46.2
20250419,3,MKP_04,176,6,267.53
20250419,3,MKP_05,75,3,82.15
20250419,4,SEA_01,103,2,38.86
20250419,4,SEA_02,25,1,25.12
20250419,4,SEA_03,98,2,106.77
20250419,4,SEA_04,3,0,1.87
20250419,4,SEA_05,26,0,7.92
20250419,4,SEA_06,346,7,448.87
20250419,4,SEA_07,42,1,56.93
20250419,4,SEA_08,14,0,11.35
20250419,4,SEA_09,120,2,117.12
20250419,4,SEA_10,56,1,63.93
20250419,4,SEA_11,92,2,77.33
20250419,4,SEA_12,112,3,31.17
20250419,4,SEA_13,29,1,24.68
20250419,4,SEA_14,164,5,51.4
20250419,5,SOC_01,206,3,172.73
20250419,5,SOC_02,51,1,66.06
20250419,5,SOC_03,24,0,17.67
20250419,5,SOC_04,152,2,98.6
20250419,5,SOC_05,58,1,91.46
20250419,5,SOC_06,101,1,122.59
20250419,5,SOC_07,52,1,55.38
20250419,5,SOC_08,4,0,3.4
20250419,5,SOC_09,152,3,224.67
20250419,5,SOC_10,133,2,199.41
20250419,5,SOC_11,108,2,99.82
20250419,6,EM_01,4,0,0.0
20250419,6,EM_02,146,6,0.0
20250419,6,EM_03,38,2,0.0
20250419,6,EM_04,45,2,0.0
20250419,6,EM_05,24,1,0.0
20250419,6,EM_06,42,2,0.0
20250419,6,EM_07,31,2,0.0
20250419,7,AFF_01,110,2,92.75
20250419,7,AFF_02,48,1,50.37
20250419,7,AFF_03,5,0,7.4
20250419,7,AFF_04,43,1,32.25
20250419,7,AFF_05,22,0,32.09
20250419,7,AFF_06,6,0,5.4
20250419,7,AFF_07,7,0,11.16
20250419,7,AFF_08,32,0,25.03
20250419,7,AFF_09,18,0,8.26
20250420,1,ONLINE STORE,1350,59,0.0
20250420,2,RETAIL,147,19,0.0
20250420,3,MKP_01,329,10,70.58
20250420,3,MKP_02,60,1,41.36
20250420,3,MKP_03,15,1,23.92
20250420,3,MKP_04,8,0,6.52
20250420,3,MKP_05,107,4,148.33
20250420,4,SEA_01,50,1,37.08
20250420,4,SEA_02,22,0,32.15
20250420,4,SEA_03,149,3,209.17
20250420,4,SEA_04,68,1,92.5
20250420,4,SEA_05,325,7,381.01
20250420,4,SEA_06,86,2,45.04
20250420,4,SEA_07,14,0,10.01
20250420,4,SEA_08,3,0,2.6
20250420,4,SEA_09,81,2,42.59
20250420,4,SEA_10,164,3,50.24
20250420,4,SEA_11,149,4,166.36
20250420,4,SEA_12,204,5,43.54
20250420,4,SEA_13,32,1,42.13
20250420,4,SEA_14,14,0,18.24
20250420,5,SOC_01,191,3,56.89
20250420,5,SOC_02,70,1,26.07
20250420,5,SOC_03,29,0,10.19
20250420,5,SOC_04,157,2,238.84
20250420,5,SOC_05,8,0,11.98
20250420,5,SOC_06,10,0,10.27
20250420,5,SOC_07,188,2,43.7
20250420,5,SOC_08,11,0,6.7
20250420,5,SOC_09,66,1,59.34
20250420,5,SOC_10,74,1,49.71
20250420,5,SOC_11,102,2,126.17
20250420,6,EM_01,74,3,0.0
20250420,6,EM_02,22,1,0.0
20250420,6,EM_03,100,4,0.0
20250420,6,EM_04,59,3,0.0
20250420,6,EM_05,55,3,0.0
20250420,6,EM_06,36,2,0.0
20250420,6,EM_07,11,1,0.0
20250420,7,AFF_01,1,0,0.23
20250420,7,AFF_02,7,0,6.84
20250420,7,AFF_03,26,0,15.03
20250420,7,AFF_04,114,2,171.24
20250420,7,AFF_05,29,1,26.24
20250420,7,AFF_06,11,0,10.5
20250420,7,AFF_07,24,0,5.69
20250420,7,AFF_08,10,0,9.48
20250420,7,AFF_09,17,0,23.32
20250421,1,ONLINE STORE,1098,40,0.0
20250421,2,RETAIL,104,13,0.0
20250421,3,MKP_01,64,2,86.25
20250421,3,MKP_02,188,7,181.04
20250421,3,MKP_03,65,1,27.84
20250421,3,MKP_04,51,1,78.18
20250421,3,MKP_05,39,1,60.13
20250421,4,SEA_01,14,0,15.42
20250421,4,SEA_02,274,5,211.27
20250421,4,SEA_03,46,1,49.72
20250421,4,SEA_04,21,0,10.6
20250421,4,SEA_05,40,1,43.16
20250421,4,SEA_06,38,1,42.32
20250421,4,SEA_07,126,3,166.06
20250421,4,SEA_08,51,1,55.66
20250421,4,SEA_09,185,4,117.61
20250421,4,SEA_10,25,1,35.56
20250421,4,SEA_11,77,1,40.39
20250421,4,SEA_12,93,2,102.04
20250421,4,SEA_13,52,1,70.87
20250421,4,SEA_14,14,0,12.38
20250421,5,SOC_01,69,1,81.36
20250421,5,SOC_02,65,1,22.11
20250421,5,SOC_03,57,1,82.7
20250421,5,SOC_04,29,0,28.35
20250421,5,SOC_05,57,1,65.34
20250421,5,SOC_06,49,0,62.7
20250421,5,SOC_07,50,1,49.04
20250421,5,SOC_08,116,1,66.13
20250421,5,SOC_09,101,1,58.97
20250421,5,SOC_10,47,1,42.43
20250421,5,SOC_11,87,1,41.66
20250421,6,EM_01,7,0,0.0
20250421,6,EM_02,38,2,0.0
20250421,6,EM_03,150,9,0.0
20250421,6,EM_04,68,3,0.0
20250421,6,EM_05,16,1,0.0
20250421,6,EM_06,37,2,0.0
20250421,6,EM_07,19,1,0.0
20250421,7,AFF_01,3,0,3.83
20250421,7,AFF_02,2,0,0.63
20250421,7,AFF_03,58,1,59.67
